"alciphron_gb" "anacreon_gb" "cash_corn_gb" "corruption_gb" "epistles_gb" "evenings_gb" "fables_holy_gb" "fudges_england_gb" "fudges_paris_gb" "intercepted_gb" "lalla_gb" "little_gb" "loves_angels_gb" "melodies_gb" "national_gb" "sacred_gb" "sceptic_gb" "summerfete_gb" "tom_crib_gb"
"takes" 0.0352609308885755 0 0.029878990090135 0 0.007910975159538 0.00951837045497811 0.00902323482968644 0.055582023185644 0.0240949340401181 0.0225039381891831 0.00638783755729092 0.00670061645671402 0 0 0 0 0 0.0163478829491581 0.00668404518414544
"thrill" 0 0.0269778107506576 0.00497983168168916 0 0.034280892357998 0.00951837045497811 0 0 0 0 0.00798479694661365 0.0335030822835701 0.0213523131672598 0.0116351225566243 0.0112170499158721 0 0 0 0
"tom" 0 0 0.00995966336337832 0 0.005273983439692 0 0 0 0.0301186675501476 0.0075013127297277 0.00159695938932273 0 0 0 0 0 0 0 0.167101129603636
"unto" 0.0117536436295252 0 0.00995966336337832 0 0.002636991719846 0.00951837045497811 0.00902323482968644 0 0.00602373351002952 0.0075013127297277 0.00319391877864546 0.0469043151969981 0.0213523131672598 0.0155134967421657 0 0.166889185580774 0.0389408099688473 0 0
"worst" 0.0235072872590503 0.0134889053753288 0 0.0208811860513677 0.005273983439692 0 0.0315813219039026 0.0238208670795617 0.0180712005300885 0.0150026254594554 0.00958175633593638 0.00670061645671402 0.0142348754448399 0.00775674837108284 0.0112170499158721 0 0 0.0326957658983162 0
"burned" 0.0117536436295252 0 0.0149394950450675 0.0417623721027354 0.002636991719846 0.00951837045497811 0.00902323482968644 0 0.00602373351002952 0.0075013127297277 0.0159695938932273 0 0.0355871886120996 0.0271486192987899 0 0 0 0.0163478829491581 0
"coming" 0 0 0.029878990090135 0 0.005273983439692 0.0666285931848467 0.0180464696593729 0.00794028902652056 0.012047467020059 0.0225039381891831 0.00638783755729092 0.00670061645671402 0 0.00775674837108284 0.0112170499158721 0.0166889185580774 0 0.0163478829491581 0
"creatures" 0.0117536436295252 0 0.00497983168168916 0.0208811860513677 0.002636991719846 0.00951837045497811 0.0225580870742161 0 0.0240949340401181 0.0075013127297277 0.0159695938932273 0.0268024658268561 0.0284697508896797 0 0.0112170499158721 0 0 0.0163478829491581 0
"earth^s" 0.0352609308885755 0.0067444526876644 0.00497983168168916 0 0.010547966879384 0.00951837045497811 0.0180464696593729 0 0.00602373351002952 0 0.00958175633593638 0.00670061645671402 0.0640569395017794 0.00387837418554142 0 0.0500667556742323 0 0 0
"english" 0 0.0067444526876644 0.0199193267267566 0.0835247442054709 0.002636991719846 0 0.040604556733589 0 0.0361424010601771 0.0225039381891831 0.00159695938932273 0 0 0.00387837418554142 0.0112170499158721 0 0.0389408099688473 0 0.0200521355524363
"except" 0.0235072872590503 0.0067444526876644 0.00995966336337832 0.0208811860513677 0.007910975159538 0 0.0135348522445297 0 0.0301186675501476 0.0300052509189108 0.00958175633593638 0.013401232913428 0.0142348754448399 0 0.0112170499158721 0 0 0 0.0200521355524363
"fallen" 0 0 0.00497983168168916 0.0208811860513677 0.002636991719846 0 0.0135348522445297 0 0.012047467020059 0 0.0159695938932273 0 0.0427046263345196 0.0232702451132485 0.0224340998317443 0.0333778371161549 0 0.0163478829491581 0
"fancy^s" 0.0235072872590503 0.0269778107506576 0 0 0.023732925478614 0.00951837045497811 0.0180464696593729 0.00794028902652056 0 0 0.00638783755729092 0.013401232913428 0 0.0155134967421657 0 0.0166889185580774 0 0.0163478829491581 0.0133680903682909
"former" 0 0.0067444526876644 0.00497983168168916 0.0208811860513677 0.01318495859923 0.0285551113649343 0.0135348522445297 0 0.012047467020059 0.0150026254594554 0.00479087816796819 0 0.0142348754448399 0.0193918709277071 0 0.0166889185580774 0.116822429906542 0 0.0200521355524363
"fount" 0 0 0 0 0.021095933758768 0.0951837045497811 0.00451161741484322 0 0 0 0.0127756751145818 0.00670061645671402 0.00711743772241993 0.0193918709277071 0 0.0166889185580774 0 0 0
"fragrant" 0.0117536436295252 0.033722263438322 0 0.0208811860513677 0.018458942038922 0 0 0 0 0 0.0223574314505182 0.00670061645671402 0.00711743772241993 0.00387837418554142 0.0112170499158721 0.0500667556742323 0 0 0
"gleam" 0.0117536436295252 0.0067444526876644 0 0 0.018458942038922 0 0.0135348522445297 0 0 0 0.0207604720611955 0.00670061645671402 0.00711743772241993 0.0193918709277071 0.0112170499158721 0 0 0.0326957658983162 0
"gloomy" 0 0.033722263438322 0 0 0.015821950319076 0.00951837045497811 0.00451161741484322 0 0 0.0075013127297277 0.00638783755729092 0.0268024658268561 0 0.0310269934843314 0.0336511497476164 0.0333778371161549 0 0 0
"going" 0 0 0.0398386534535133 0 0.002636991719846 0 0.0135348522445297 0.00794028902652056 0.0180712005300885 0.0450078763783662 0.00159695938932273 0.00670061645671402 0 0.0155134967421657 0.0112170499158721 0.0166889185580774 0 0.0326957658983162 0.0200521355524363
"hate" 0 0 0.0199193267267566 0.0208811860513677 0.018458942038922 0 0.00902323482968644 0.0158805780530411 0.0421661345702066 0.0075013127297277 0.00958175633593638 0.00670061645671402 0.00711743772241993 0.0116351225566243 0 0 0 0 0
"hither" 0 0.0202333580629932 0 0 0.01318495859923 0.0190367409099562 0 0 0.00602373351002952 0.0300052509189108 0.0159695938932273 0 0.00711743772241993 0.00775674837108284 0.0448681996634885 0 0 0.0490436488474743 0
"lighted" 0.0235072872590503 0 0 0 0.01318495859923 0.00951837045497811 0.0180464696593729 0 0.00602373351002952 0 0.0191635126718728 0 0.0213523131672598 0.0193918709277071 0 0.0166889185580774 0 0.0163478829491581 0
"lives" 0.0470145745181006 0.0269778107506576 0.0149394950450675 0.0417623721027354 0.002636991719846 0 0.00451161741484322 0 0 0.0075013127297277 0.0159695938932273 0.00670061645671402 0 0.0116351225566243 0.0336511497476164 0.0166889185580774 0 0 0.00668404518414544
"loose" 0.0235072872590503 0.0202333580629932 0.00497983168168916 0 0.007910975159538 0 0.00451161741484322 0.0158805780530411 0.00602373351002952 0.0225039381891831 0.0111787157252591 0.00670061645671402 0.00711743772241993 0.0116351225566243 0.0224340998317443 0.0333778371161549 0 0.0326957658983162 0.00668404518414544
"loving" 0 0.0269778107506576 0 0 0.018458942038922 0 0.00902323482968644 0 0.00602373351002952 0 0.00319391877864546 0.0603055481104262 0.0142348754448399 0.0155134967421657 0.0224340998317443 0 0 0.0163478829491581 0.00668404518414544
"maiden" 0.0117536436295252 0.0067444526876644 0 0 0.005273983439692 0.0666285931848467 0 0 0 0.0150026254594554 0.0143726345039046 0 0.0142348754448399 0.0310269934843314 0.0336511497476164 0 0 0 0
"meant" 0.0117536436295252 0 0.0199193267267566 0 0.002636991719846 0.00951837045497811 0.00451161741484322 0.0476417341591234 0.0180712005300885 0.0150026254594554 0.00479087816796819 0 0.00711743772241993 0.0116351225566243 0.0112170499158721 0 0 0.0490436488474743 0.0334202259207272
"mount" 0.0117536436295252 0.0067444526876644 0 0 0.018458942038922 0 0.00451161741484322 0 0.012047467020059 0.0075013127297277 0.01756655328255 0 0.00711743772241993 0.00775674837108284 0.0112170499158721 0.100133511348465 0 0 0.00668404518414544
"neck" 0.0117536436295252 0.0472111688136508 0.00995966336337832 0 0.018458942038922 0.0285551113649343 0 0 0.0240949340401181 0.0075013127297277 0.00958175633593638 0.00670061645671402 0.00711743772241993 0.00387837418554142 0.0112170499158721 0 0 0 0
"noble" 0 0.0067444526876644 0.0597579801802699 0.0417623721027354 0 0 0.0135348522445297 0.00794028902652056 0.0421661345702066 0 0.00159695938932273 0.00670061645671402 0.0142348754448399 0.00387837418554142 0 0 0 0.0163478829491581 0.0200521355524363
"pleasure^s" 0.0940291490362012 0.0134889053753288 0 0 0.015821950319076 0 0 0 0 0 0.00159695938932273 0.013401232913428 0 0.0387837418554142 0.0448681996634885 0 0 0.0326957658983162 0
"praise" 0 0.0134889053753288 0.00497983168168916 0.0208811860513677 0.005273983439692 0.0190367409099562 0.00902323482968644 0 0.012047467020059 0.0075013127297277 0.00479087816796819 0.013401232913428 0.00711743772241993 0.0155134967421657 0.0112170499158721 0.0834445927903872 0.0778816199376947 0.0163478829491581 0.0200521355524363
"reach" 0.0352609308885755 0 0.00995966336337832 0 0.005273983439692 0.0190367409099562 0.0180464696593729 0 0.00602373351002952 0.0075013127297277 0.0143726345039046 0.00670061645671402 0.0213523131672598 0 0.0112170499158721 0.0500667556742323 0.0389408099688473 0 0.0133680903682909
"repose" 0 0 0 0 0.029006908918306 0.0285551113649343 0 0.00794028902652056 0.00602373351002952 0 0.00638783755729092 0.0268024658268561 0.0142348754448399 0.0193918709277071 0 0.0166889185580774 0.0389408099688473 0.0326957658983162 0
"second" 0 0.0067444526876644 0 0.0208811860513677 0.007910975159538 0.00951837045497811 0.00902323482968644 0.0158805780530411 0.00602373351002952 0.0225039381891831 0.00798479694661365 0.0268024658268561 0.0213523131672598 0.0193918709277071 0 0.0166889185580774 0 0 0.0200521355524363
"trees" 0 0.0202333580629932 0 0 0.007910975159538 0 0 0 0.0180712005300885 0 0.0335361471757773 0 0.00711743772241993 0.00775674837108284 0.0112170499158721 0.0166889185580774 0 0 0
"victory" 0.0235072872590503 0 0 0 0 0.0761469636398249 0.00451161741484322 0 0.00602373351002952 0 0.0239543908398409 0 0 0.0193918709277071 0 0.0166889185580774 0 0 0.0133680903682909
"whatever" 0.0117536436295252 0.0269778107506576 0.00995966336337832 0.0208811860513677 0.007910975159538 0.00951837045497811 0.00902323482968644 0 0.00602373351002952 0.0150026254594554 0.00958175633593638 0.0201018493701421 0.00711743772241993 0.0116351225566243 0 0 0 0.0326957658983162 0.0200521355524363
"world^s" 0.0117536436295252 0 0 0.0208811860513677 0.007910975159538 0 0.0135348522445297 0.0317611561060823 0.00602373351002952 0.0075013127297277 0.0159695938932273 0.00670061645671402 0.0142348754448399 0.0155134967421657 0.0112170499158721 0.0166889185580774 0.0389408099688473 0.0163478829491581 0
"worship" 0.0235072872590503 0.0067444526876644 0.00497983168168916 0 0.007910975159538 0 0.00451161741484322 0 0.00602373351002952 0.0300052509189108 0.0223574314505182 0.00670061645671402 0.0213523131672598 0 0.0112170499158721 0.0500667556742323 0 0 0
"x" 0.0117536436295252 0.0134889053753288 0.00995966336337832 0.0417623721027354 0 0 0.00451161741484322 0.00794028902652056 0.00602373351002952 0 0.00159695938932273 0.00670061645671402 0 0.00387837418554142 0 0.0333778371161549 0 0 0.133680903682909
"bards" 0 0 0.00995966336337832 0 0.015821950319076 0.0190367409099562 0.0180464696593729 0.0238208670795617 0 0 0.00798479694661365 0 0 0.0232702451132485 0.0112170499158721 0 0.0389408099688473 0.0490436488474743 0.00668404518414544
"curse" 0 0 0.0248991584084458 0.0208811860513677 0.002636991719846 0 0.0135348522445297 0.0158805780530411 0.0240949340401181 0.0150026254594554 0.0127756751145818 0 0.0213523131672598 0.0155134967421657 0 0.0166889185580774 0 0 0
"cut" 0 0 0.0448184851352024 0 0.002636991719846 0 0.0270697044890593 0.0158805780530411 0.0240949340401181 0.0450078763783662 0 0 0 0.00387837418554142 0 0 0 0.0326957658983162 0.0200521355524363
"does" 0 0.0202333580629932 0.0248991584084458 0 0.010547966879384 0 0.00451161741484322 0.00794028902652056 0.0240949340401181 0.0150026254594554 0.0127756751145818 0.0268024658268561 0 0.00387837418554142 0 0 0.0389408099688473 0 0
"drops" 0 0.0404667161259864 0.00995966336337832 0 0.015821950319076 0 0.00451161741484322 0 0 0 0.0143726345039046 0.0268024658268561 0.0213523131672598 0.00775674837108284 0.0112170499158721 0 0 0 0
"east" 0 0.0067444526876644 0.00497983168168916 0 0 0.00951837045497811 0.00902323482968644 0 0.012047467020059 0.0225039381891831 0.0255513502291637 0 0.0355871886120996 0.00775674837108284 0 0.0166889185580774 0 0 0
"echo" 0 0 0.00995966336337832 0 0.007910975159538 0.0285551113649343 0.00451161741484322 0 0 0.0150026254594554 0.00479087816796819 0.00670061645671402 0.0355871886120996 0.0310269934843314 0.0560852495793606 0 0 0.0163478829491581 0
"fatal" 0 0.0134889053753288 0.00497983168168916 0 0.018458942038922 0.00951837045497811 0.0135348522445297 0 0 0.0075013127297277 0.00958175633593638 0 0.0640569395017794 0.0116351225566243 0 0 0 0.0163478829491581 0
"forgive" 0 0.0067444526876644 0.00497983168168916 0 0.023732925478614 0 0.00451161741484322 0.0238208670795617 0.00602373351002952 0 0.00798479694661365 0.0603055481104262 0 0.0116351225566243 0 0 0 0.0163478829491581 0
"freedom^s" 0 0 0.00995966336337832 0.146168302359574 0.007910975159538 0.0285551113649343 0.0180464696593729 0 0.0180712005300885 0 0.00479087816796819 0 0 0.0271486192987899 0 0 0.0389408099688473 0.0163478829491581 0
"glide" 0.0352609308885755 0.0067444526876644 0 0 0.01318495859923 0.0190367409099562 0.00902323482968644 0 0 0 0.00958175633593638 0.013401232913428 0.0142348754448399 0.0193918709277071 0.0224340998317443 0 0 0.0653915317966323 0
"hark" 0.0117536436295252 0.0067444526876644 0.0149394950450675 0 0.005273983439692 0 0.00451161741484322 0.00794028902652056 0 0 0.0159695938932273 0.00670061645671402 0 0.00775674837108284 0.0785193494111049 0.0333778371161549 0 0.0326957658983162 0.00668404518414544
"isles" 0.0117536436295252 0 0 0 0.023732925478614 0.0475918522748905 0.00902323482968644 0 0 0.0075013127297277 0.01756655328255 0 0 0 0 0.0333778371161549 0 0.0490436488474743 0
"learn" 0 0.0269778107506576 0.0199193267267566 0 0.023732925478614 0 0.00451161741484322 0.00794028902652056 0.0240949340401181 0.0075013127297277 0.00319391877864546 0.013401232913428 0.0142348754448399 0.00775674837108284 0.0112170499158721 0 0 0 0.00668404518414544
"lived" 0 0.0269778107506576 0.00497983168168916 0 0.01318495859923 0 0.0135348522445297 0.0158805780530411 0.012047467020059 0.0075013127297277 0.00958175633593638 0 0.00711743772241993 0.0271486192987899 0.0112170499158721 0 0.0389408099688473 0 0
"lordship" 0 0 0.029878990090135 0 0.005273983439692 0 0.00902323482968644 0.0158805780530411 0.0783085356303837 0.0450078763783662 0 0 0 0 0 0 0 0 0.0200521355524363
"mother" 0.0117536436295252 0.0404667161259864 0.0448184851352024 0 0.018458942038922 0.0285551113649343 0.0135348522445297 0 0 0.0075013127297277 0.00319391877864546 0 0 0.00387837418554142 0 0 0 0 0.00668404518414544
"names" 0 0 0.0149394950450675 0 0.007910975159538 0.00951837045497811 0.00902323482968644 0.0158805780530411 0.0361424010601771 0.0150026254594554 0.0111787157252591 0 0.0284697508896797 0.00387837418554142 0.0112170499158721 0 0.0389408099688473 0.0163478829491581 0
"native" 0 0 0.00497983168168916 0.0417623721027354 0.007910975159538 0 0.0225580870742161 0.00794028902652056 0.00602373351002952 0.0150026254594554 0.0143726345039046 0.00670061645671402 0.0142348754448399 0.0232702451132485 0 0 0 0 0.00668404518414544
"passing" 0 0.0067444526876644 0.00497983168168916 0 0.018458942038922 0.0190367409099562 0.00451161741484322 0 0 0 0.0191635126718728 0.013401232913428 0.00711743772241993 0.0155134967421657 0.0112170499158721 0 0.0389408099688473 0 0.00668404518414544
"rare" 0 0 0.00497983168168916 0 0.015821950319076 0 0.0270697044890593 0 0.012047467020059 0.0075013127297277 0.0127756751145818 0.00670061645671402 0.00711743772241993 0.0193918709277071 0 0 0 0.0326957658983162 0.00668404518414544
"rome" 0 0 0.0149394950450675 0.0417623721027354 0.007910975159538 0 0.081209113467178 0 0.0180712005300885 0.0150026254594554 0 0 0 0 0.0112170499158721 0 0.0389408099688473 0.0163478829491581 0
"scenes" 0.0470145745181006 0.0067444526876644 0 0 0.010547966879384 0.0190367409099562 0.0315813219039026 0.00794028902652056 0 0 0.00958175633593638 0 0.0142348754448399 0.0271486192987899 0 0 0 0 0
"smooth" 0.0235072872590503 0 0.00995966336337832 0.0626435581541031 0.01318495859923 0.00951837045497811 0.00902323482968644 0.0158805780530411 0 0.0075013127297277 0.0127756751145818 0.00670061645671402 0.00711743772241993 0.00387837418554142 0 0.0166889185580774 0.0389408099688473 0.0326957658983162 0.00668404518414544
"speech" 0.0117536436295252 0 0.0448184851352024 0.0208811860513677 0 0 0.00902323482968644 0.0238208670795617 0.0180712005300885 0.0450078763783662 0.00798479694661365 0 0.00711743772241993 0 0 0.0166889185580774 0 0.0163478829491581 0.00668404518414544
"they^re" 0 0.0067444526876644 0.0149394950450675 0.0208811860513677 0.002636991719846 0 0.00902323482968644 0.00794028902652056 0.0240949340401181 0.0600105018378216 0 0.00670061645671402 0.00711743772241993 0.0310269934843314 0.0336511497476164 0 0 0 0
"towards" 0.0117536436295252 0.0067444526876644 0.00995966336337832 0.0835247442054709 0 0.0571102227298686 0.00451161741484322 0.00794028902652056 0 0.0075013127297277 0.00798479694661365 0 0.0284697508896797 0.0232702451132485 0 0 0 0.0326957658983162 0
"twill" 0 0.0067444526876644 0.0199193267267566 0.0417623721027354 0.002636991719846 0 0 0.0238208670795617 0.012047467020059 0.0525091891080939 0.00319391877864546 0.0201018493701421 0.00711743772241993 0.00387837418554142 0.0224340998317443 0 0 0.0163478829491581 0.0267361807365818
"v" 0 0.0202333580629932 0 0 0.005273983439692 0 0.0135348522445297 0.00794028902652056 0.012047467020059 0.0150026254594554 0.00319391877864546 0.013401232913428 0 0 0 0.0166889185580774 0 0 0.106944722946327
"voices" 0 0.0067444526876644 0.00995966336337832 0 0.005273983439692 0.0666285931848467 0.00902323482968644 0 0 0 0.0159695938932273 0 0.0142348754448399 0.0232702451132485 0.0112170499158721 0 0 0.0163478829491581 0
"wert" 0 0 0.0149394950450675 0.0208811860513677 0.02636991719846 0 0.0135348522445297 0 0 0 0.0111787157252591 0.0201018493701421 0 0.0155134967421657 0.0224340998317443 0 0 0 0.00668404518414544
